It should also be recalled that, despite this broad policy base, the vast majority of the members of the two rebel movements came from essentially three tribes, namely, the Fur, the Masalit and the Zaghawa.	1
Claim reclassified to loss of tangible property, stock and vehicles.	0
We note that, in his report (S/2008/728), the Secretary-General expresses concern about the security situation in the eastern Democratic Republic of the Congo.	1
We have appealed to the Council on several occasions to act to compel Israel to cease its military attacks, ensure protection of the civilian population and cease the illegal, punitive measures by which it is deliberately causing a human catastrophe in the Gaza Strip.	1
14. Decides that Member States, in order to prevent Al-Qaida and other individuals, groups, undertakings and entities associated with it from obtaining, handling, storing, using or seeking access to all types of explosives, whether military, civilian or improvised explosives, as well as to raw materials and components that can be used to manufacture improvised explosive devices or unconventional weapons, including (but not limited to) chemical components, detonating cord, or poisons, shall undertake appropriate measures to promote the exercise of vigilance by their nationals, persons subject to their jurisdiction and firms incorporated in their territory or subject to their jurisdiction that are involved in the production, sale, supply, purchase, transfer and storage of such materials, including through the issuance of good practices, and further encourages Member States to share information, establish partnerships, and develop national strategies and capabilities to counter improvised explosive devices;	1
Acting under Chapter VII of the Charter of the United Nations,	0
Note 11 Investigation by the Independent Inquiry Committee	0
During my meeting with the Congolese authorities at the highest level, including with President Kabila, I put to them issues relating to due process at the trials and the use of the death penalty.	1
Yet the Government, as the overall organ responsible for development of policy, also had the responsibility to respond to critical problems within and between the institutions.	1
"""The Security Council calls upon the Somali parties to build on the progress achieved and swiftly conclude the Somali National Reconciliation Conference with a durable and inclusive solution to the conflict in Somalia by establishing a viable transitional government."	1
While some are slow to respond to the Committee, an increasing number are keen to engage in its work, whether by submitting names or by promoting ideas for new areas where sanctions or other Security Council action could help stem the flow of recruits and reduce the likelihood of further attacks from Al-Qaida and Taliban-related terrorists.	1
In closing, Lieutenant General Singha explained that since March 2012 UNDOF has experienced fighting between opposition groups and the Syrian Army in the area of separation, which is a clear violation of the mandate.	1
112. Coordination among United Nations entities in the delivery of counterterrorism assistance is critical to avoid duplication, enhance effectiveness in the delivery of assistance and ensure more rational allocation of resources.	1
585. There is little doubt that the alleged crimes that have been documented in Darfur meet the thresholds of the Rome Statute as defined in articles 7 (1), 8 (1) and 8 (2) (f).	1
